timestamp,LL,LC,LR,RL,RC,RR
2022-07-06T14:30:52.020960,2825.020000,1930.600000,1133.920000,884.650000,1617.790000,2551.320000
2022-07-06T14:30:52.025226,2810.360000,1925.710000,1124.140000,884.650000,1627.570000,2541.540000
2022-07-06T14:30:52.028203,2815.250000,1920.820000,1133.920000,884.650000,1617.790000,2541.540000
2022-07-06T14:30:52.032357,2810.360000,1930.600000,1133.920000,889.540000,1627.570000,2541.540000
2022-07-06T14:30:52.034352,2820.140000,1930.600000,1133.920000,889.540000,1627.570000,2546.430000
2022-07-06T14:30:52.038840,2810.360000,1925.710000,1129.030000,889.540000,1622.680000,2541.540000
2022-07-06T14:30:52.040335,2820.140000,1930.600000,1138.810000,879.770000,1622.680000,2536.660000
2022-07-06T14:30:52.045430,2820.140000,1925.710000,1138.810000,884.650000,1617.790000,2551.320000
2022-07-06T14:30:52.047459,2810.360000,1920.820000,1138.810000,889.540000,1627.570000,2546.430000
2022-07-06T14:30:52.049861,2810.360000,1930.600000,1138.810000,894.430000,1622.680000,2536.660000
2022-07-06T14:30:52.054641,2825.020000,1925.710000,1124.140000,879.770000,1627.570000,2536.660000
2022-07-06T14:30:52.056836,2805.470000,1930.600000,1133.920000,879.770000,1627.570000,2551.320000
2022-07-06T14:30:52.061402,2810.360000,1920.820000,1133.920000,884.650000,1627.570000,2551.320000
2022-07-06T14:30:52.063819,2820.140000,1930.600000,1133.920000,884.650000,1617.790000,2541.540000
2022-07-06T14:30:52.067807,2810.360000,1925.710000,1133.920000,879.770000,1622.680000,2536.660000
2022-07-06T14:30:52.069961,2810.360000,1930.600000,1138.810000,884.650000,1622.680000,2536.660000
2022-07-06T14:30:52.073792,2810.360000,1920.820000,1138.810000,889.540000,1622.680000,2536.660000
2022-07-06T14:30:52.076784,2815.250000,1935.480000,1138.810000,879.770000,1617.790000,2541.540000
2022-07-06T14:30:52.080804,2815.250000,1920.820000,1138.810000,879.770000,1622.680000,2541.540000
2022-07-06T14:30:52.082799,2820.140000,1925.710000,1119.260000,874.880000,1617.790000,2541.540000
2022-07-06T14:30:52.087753,2815.250000,1925.710000,1129.030000,879.770000,1617.790000,2536.660000
2022-07-06T14:30:52.089749,2805.470000,1935.480000,1133.920000,884.650000,1617.790000,2546.430000
2022-07-06T14:30:52.094323,2810.360000,1930.600000,1138.810000,884.650000,1627.570000,2541.540000
2022-07-06T14:30:52.096788,2815.250000,1925.710000,1133.920000,879.770000,1617.790000,2551.320000
2022-07-06T14:30:52.098781,2810.360000,1925.710000,1133.920000,879.770000,1617.790000,2541.540000
2022-07-06T14:30:52.102845,2810.360000,1925.710000,1133.920000,879.770000,1632.450000,2531.770000
2022-07-06T14:30:52.105807,2815.250000,1930.600000,1129.030000,889.540000,1617.790000,2536.660000
2022-07-06T14:30:52.109828,2815.250000,1930.600000,1133.920000,879.770000,1622.680000,2551.320000
2022-07-06T14:30:52.112312,2805.470000,1920.820000,1129.030000,879.770000,1622.680000,2546.430000
2022-07-06T14:30:52.116777,2810.360000,1935.480000,1138.810000,879.770000,1627.570000,2546.430000
2022-07-06T14:30:52.118800,2815.250000,1930.600000,1143.700000,884.650000,1622.680000,2546.430000
2022-07-06T14:30:52.123116,2815.250000,1920.820000,1138.810000,884.650000,1632.450000,2536.660000
2022-07-06T14:30:52.125753,2815.250000,1930.600000,1138.810000,879.770000,1632.450000,2536.660000
2022-07-06T14:30:52.130244,2810.360000,1935.480000,1143.700000,884.650000,1617.790000,2536.660000
2022-07-06T14:30:52.132400,2805.470000,1925.710000,1133.920000,884.650000,1627.570000,2546.430000
2022-07-06T14:30:52.136813,2810.360000,1925.710000,1133.920000,879.770000,1627.570000,2541.540000
2022-07-06T14:30:52.139041,2805.470000,1925.710000,1138.810000,879.770000,1617.790000,2541.540000
2022-07-06T14:30:52.142746,2815.250000,1915.930000,1124.140000,879.770000,1622.680000,2556.210000
2022-07-06T14:30:52.145700,2805.470000,1930.600000,1138.810000,889.540000,1632.450000,2551.320000
2022-07-06T14:30:52.149805,2800.590000,1925.710000,1143.700000,889.540000,1612.900000,2551.320000
2022-07-06T14:30:52.151893,2810.360000,1915.930000,1133.920000,884.650000,1627.570000,2551.320000
2022-07-06T14:30:52.154895,2805.470000,1925.710000,1138.810000,884.650000,1627.570000,2565.980000
2022-07-06T14:30:52.159039,2795.700000,1915.930000,1133.920000,889.540000,1612.900000,2556.210000
2022-07-06T14:30:52.160869,2795.700000,1915.930000,1143.700000,879.770000,1612.900000,2570.870000
2022-07-06T14:30:52.165856,2790.810000,1920.820000,1143.700000,884.650000,1622.680000,2570.870000
2022-07-06T14:30:52.167863,2785.920000,1915.930000,1138.810000,884.650000,1627.570000,2570.870000
2022-07-06T14:30:52.172132,2785.920000,1915.930000,1133.920000,894.430000,1612.900000,2556.210000
2022-07-06T14:30:52.174831,2781.040000,1915.930000,1133.920000,874.880000,1612.900000,2575.760000
2022-07-06T14:30:52.178938,2795.700000,1915.930000,1143.700000,894.430000,1622.680000,2556.210000
2022-07-06T14:30:52.181584,2795.700000,1915.930000,1138.810000,884.650000,1608.020000,2561.090000
2022-07-06T14:30:52.185802,2785.920000,1920.820000,1138.810000,879.770000,1608.020000,2570.870000
2022-07-06T14:30:52.187860,2795.700000,1911.050000,1133.920000,884.650000,1612.900000,2570.870000
2022-07-06T14:30:52.192283,2795.700000,1920.820000,1148.580000,879.770000,1622.680000,2561.090000
2022-07-06T14:30:52.194464,2800.590000,1911.050000,1143.700000,879.770000,1622.680000,2561.090000
2022-07-06T14:30:52.198989,2795.700000,1925.710000,1143.700000,879.770000,1612.900000,2565.980000
2022-07-06T14:30:52.201278,2785.920000,1915.930000,1143.700000,874.880000,1622.680000,2565.980000
2022-07-06T14:30:52.203754,2795.700000,1920.820000,1129.030000,889.540000,1632.450000,2556.210000
2022-07-06T14:30:52.207745,2781.040000,1915.930000,1133.920000,879.770000,1612.900000,2570.870000
2022-07-06T14:30:52.209740,2800.590000,1915.930000,1138.810000,874.880000,1622.680000,2570.870000
2022-07-06T14:30:52.213729,2805.470000,1911.050000,1129.030000,879.770000,1612.900000,2570.870000
2022-07-06T14:30:52.216721,2805.470000,1911.050000,1133.920000,879.770000,1627.570000,2561.090000
2022-07-06T14:30:52.220817,2790.810000,1920.820000,1143.700000,879.770000,1617.790000,2570.870000
2022-07-06T14:30:52.222813,2795.700000,1911.050000,1143.700000,874.880000,1627.570000,2565.980000
2022-07-06T14:30:52.227801,2800.590000,1930.600000,1138.810000,889.540000,1627.570000,2561.090000
