timestamp,dot_x,dot_y
2022-07-06 14:32:48.574804,0.0,0.0
2022-07-06 14:32:48.622973,0.0,0.0
2022-07-06 14:32:48.653737,0.0,0.0
2022-07-06 14:32:48.684918,0.0,0.0
2022-07-06 14:32:48.731358,0.0,0.0
2022-07-06 14:32:48.779051,0.0,0.0
2022-07-06 14:32:48.824596,0.0,0.0
2022-07-06 14:32:48.855579,0.0,0.0
2022-07-06 14:32:48.886715,0.0,0.0
2022-07-06 14:32:48.917901,0.0,0.0
2022-07-06 14:32:48.947805,0.0,0.0
2022-07-06 14:32:48.979379,0.0,0.0
2022-07-06 14:32:49.010238,0.0,0.0
2022-07-06 14:32:49.039885,0.0,0.0
2022-07-06 14:32:49.071759,0.0,0.0
2022-07-06 14:32:49.102240,0.0,0.0
2022-07-06 14:32:49.132886,0.0,0.0
2022-07-06 14:32:49.164044,0.0,0.0
2022-07-06 14:32:49.195736,0.0,0.0
2022-07-06 14:32:49.225588,0.0,0.0
2022-07-06 14:32:49.256818,0.0,0.0
2022-07-06 14:32:49.288879,0.0,0.0
2022-07-06 14:32:49.319016,0.0,0.0
2022-07-06 14:32:49.351185,0.0,0.0
2022-07-06 14:32:49.382426,0.0,0.0
2022-07-06 14:32:49.413753,0.0,0.0
2022-07-06 14:32:49.444652,0.0,0.0
2022-07-06 14:32:49.477146,0.0,0.0
2022-07-06 14:32:49.507882,0.0,0.0
2022-07-06 14:32:49.538779,0.0,0.0
2022-07-06 14:32:49.569636,0.0,0.0
2022-07-06 14:32:49.601747,0.0,0.0
2022-07-06 14:32:49.632903,0.0,0.0
2022-07-06 14:32:49.662490,0.0,0.0
2022-07-06 14:32:49.693605,0.0,0.0
2022-07-06 14:32:49.725768,0.0,0.0
2022-07-06 14:32:49.756655,0.0,0.0
2022-07-06 14:32:49.787657,0.0,0.0
2022-07-06 14:32:49.819682,0.053691275167785234,0.053691275167785234
2022-07-06 14:32:49.880014,0.10738255033557047,0.10738255033557047
2022-07-06 14:32:49.911967,0.1610738255033557,0.1610738255033557
2022-07-06 14:32:49.943496,0.21476510067114093,0.21476510067114093
