timestamp,dot_x,dot_y
2022-07-06 14:34:33.880765,4.0,0.0
2022-07-06 14:34:33.911955,4.0,0.0
2022-07-06 14:34:33.942953,4.0,0.0
2022-07-06 14:34:33.975084,4.0,0.0
2022-07-06 14:34:34.001188,4.0,0.0
2022-07-06 14:34:34.035061,4.0,0.0
2022-07-06 14:34:34.066344,4.0,0.0
2022-07-06 14:34:34.097381,4.0,0.0
2022-07-06 14:34:34.127590,4.0,0.0
2022-07-06 14:34:34.158164,4.0,0.0
2022-07-06 14:34:34.188503,4.0,0.0
2022-07-06 14:34:34.219584,4.0,0.0
2022-07-06 14:34:34.252332,4.0,0.0
2022-07-06 14:34:34.282877,4.0,0.0
2022-07-06 14:34:34.313833,4.0,0.0
2022-07-06 14:34:34.344730,4.0,0.0
2022-07-06 14:34:34.375052,4.0,0.0
2022-07-06 14:34:34.405898,4.0,0.0
2022-07-06 14:34:34.436006,4.0,0.0
2022-07-06 14:34:34.467083,4.0,0.0
2022-07-06 14:34:34.498177,4.0,0.0
2022-07-06 14:34:34.529459,4.0,0.0
2022-07-06 14:34:34.560686,4.0,0.0
2022-07-06 14:34:34.591794,4.0,0.0
2022-07-06 14:34:34.636984,4.0,0.0
2022-07-06 14:34:34.668025,4.0,0.0
2022-07-06 14:34:34.698113,4.0,0.0
2022-07-06 14:34:34.728031,4.0,0.0
2022-07-06 14:34:34.759931,4.0,0.0
2022-07-06 14:34:34.791099,4.0,0.0
2022-07-06 14:34:34.820396,4.0,0.0
2022-07-06 14:34:34.852345,4.0,0.0
2022-07-06 14:34:34.883490,4.0,0.0
2022-07-06 14:34:34.914174,4.0,0.0
2022-07-06 14:34:34.945098,4.0,0.0
2022-07-06 14:34:34.975800,4.0,0.0
2022-07-06 14:34:35.007797,4.0,0.0
2022-07-06 14:34:35.037888,4.0,0.0
2022-07-06 14:34:35.069869,4.0,0.053691275167785234
2022-07-06 14:34:35.101108,4.0,0.10738255033557047
2022-07-06 14:34:35.132399,4.0,0.1610738255033557
2022-07-06 14:34:35.163646,4.0,0.21476510067114093
2022-07-06 14:34:35.193967,4.0,0.2684563758389262
2022-07-06 14:34:35.225245,4.0,0.3221476510067114
2022-07-06 14:34:35.256344,4.0,0.37583892617449666
2022-07-06 14:34:35.287380,4.0,0.42953020134228187
2022-07-06 14:34:35.317874,4.0,0.4832214765100671
2022-07-06 14:34:35.348828,4.0,0.5369127516778524
2022-07-06 14:34:35.379830,4.0,0.5906040268456376
2022-07-06 14:34:35.411541,4.0,0.6442953020134228
2022-07-06 14:34:35.442431,4.0,0.697986577181208
2022-07-06 14:34:35.473862,4.0,0.7516778523489933
2022-07-06 14:34:35.503997,4.0,0.8053691275167785
2022-07-06 14:34:35.535692,4.0,0.8590604026845637
2022-07-06 14:34:35.567760,4.0,0.912751677852349
2022-07-06 14:34:35.598514,4.0,0.9664429530201342
2022-07-06 14:34:35.629985,4.0,1.0201342281879195
2022-07-06 14:34:35.660281,4.0,1.0738255033557047
2022-07-06 14:34:35.691896,4.0,1.1275167785234899
2022-07-06 14:34:35.723406,4.0,1.1812080536912752
2022-07-06 14:34:35.754430,4.0,1.2348993288590604
2022-07-06 14:34:35.784571,4.0,1.2885906040268456
2022-07-06 14:34:35.815957,4.0,1.342281879194631
2022-07-06 14:34:35.847734,4.0,1.395973154362416
2022-07-06 14:34:35.878797,4.0,1.4496644295302012
2022-07-06 14:34:35.909956,4.0,1.5033557046979866
2022-07-06 14:34:35.941458,4.0,1.5570469798657718
2022-07-06 14:34:35.973275,4.0,1.610738255033557
2022-07-06 14:34:36.004021,4.0,1.6644295302013423
