timestamp,dot_x,dot_y
2022-07-06 14:35:52.923730,0.0,4.0
2022-07-06 14:35:52.954493,0.0,4.0
2022-07-06 14:35:52.985727,0.0,4.0
2022-07-06 14:35:53.015876,0.0,4.0
2022-07-06 14:35:53.044847,0.0,4.0
2022-07-06 14:35:53.080429,0.0,4.0
2022-07-06 14:35:53.108791,0.0,4.0
2022-07-06 14:35:53.139899,0.0,4.0
2022-07-06 14:35:53.171398,0.0,4.0
2022-07-06 14:35:53.202616,0.0,4.0
2022-07-06 14:35:53.232996,0.0,4.0
2022-07-06 14:35:53.264400,0.0,4.0
2022-07-06 14:35:53.295550,0.0,4.0
2022-07-06 14:35:53.327474,0.0,4.0
2022-07-06 14:35:53.357621,0.0,4.0
2022-07-06 14:35:53.387531,0.0,4.0
2022-07-06 14:35:53.419666,0.0,4.0
2022-07-06 14:35:53.451048,0.0,4.0
2022-07-06 14:35:53.482430,0.0,4.0
2022-07-06 14:35:53.513651,0.0,4.0
2022-07-06 14:35:53.558114,0.0,4.0
2022-07-06 14:35:53.589233,0.0,4.0
2022-07-06 14:35:53.619555,0.0,4.0
2022-07-06 14:35:53.649770,0.0,4.0
2022-07-06 14:35:53.681310,0.0,4.0
2022-07-06 14:35:53.713825,0.0,4.0
2022-07-06 14:35:53.744663,0.0,4.0
2022-07-06 14:35:53.774867,0.0,4.0
2022-07-06 14:35:53.805747,0.0,4.0
2022-07-06 14:35:53.836876,0.0,4.0
2022-07-06 14:35:53.868268,0.0,4.0
2022-07-06 14:35:53.900035,0.0,4.0
2022-07-06 14:35:53.931402,0.0,4.0
2022-07-06 14:35:53.961204,0.0,4.0
2022-07-06 14:35:53.992695,0.0,4.0
2022-07-06 14:35:54.024005,0.0,4.0
2022-07-06 14:35:54.055802,0.0,4.0
2022-07-06 14:35:54.086592,0.0,4.0
2022-07-06 14:35:54.117370,0.053691275167785234,4.0
2022-07-06 14:35:54.148185,0.10738255033557047,4.0
2022-07-06 14:35:54.179873,0.1610738255033557,4.0
2022-07-06 14:35:54.210050,0.21476510067114093,4.0
2022-07-06 14:35:54.241965,0.2684563758389262,4.0
2022-07-06 14:35:54.270407,0.3221476510067114,4.0
2022-07-06 14:35:54.303013,0.37583892617449666,4.0
2022-07-06 14:35:54.332815,0.42953020134228187,4.0
2022-07-06 14:35:54.364696,0.4832214765100671,4.0
2022-07-06 14:35:54.395029,0.5369127516778524,4.0
2022-07-06 14:35:54.426530,0.5906040268456376,4.0
2022-07-06 14:35:54.458013,0.6442953020134228,4.0
2022-07-06 14:35:54.489113,0.697986577181208,4.0
2022-07-06 14:35:54.520245,0.7516778523489933,4.0
2022-07-06 14:35:54.551916,0.8053691275167785,4.0
2022-07-06 14:35:54.583591,0.8590604026845637,4.0
2022-07-06 14:35:54.614641,0.912751677852349,4.0
2022-07-06 14:35:54.645234,0.9664429530201342,4.0
2022-07-06 14:35:54.676270,1.0201342281879195,4.0
2022-07-06 14:35:54.707995,1.0738255033557047,4.0
2022-07-06 14:35:54.739086,1.1275167785234899,4.0
2022-07-06 14:35:54.770730,1.1812080536912752,4.0
2022-07-06 14:35:54.801705,1.2348993288590604,4.0
2022-07-06 14:35:54.831971,1.2885906040268456,4.0
2022-07-06 14:35:54.862846,1.342281879194631,4.0
2022-07-06 14:35:54.893451,1.395973154362416,4.0
2022-07-06 14:35:54.923584,1.4496644295302012,4.0
2022-07-06 14:35:54.954499,1.5033557046979866,4.0
2022-07-06 14:35:54.985126,1.5570469798657718,4.0
2022-07-06 14:35:55.016304,1.610738255033557,4.0
2022-07-06 14:35:55.047704,1.6644295302013423,4.0
2022-07-06 14:35:55.079266,1.7181208053691275,4.0
2022-07-06 14:35:55.108681,1.7718120805369126,4.0
2022-07-06 14:35:55.139846,1.825503355704698,4.0
2022-07-06 14:35:55.170934,1.8791946308724832,4.0
2022-07-06 14:35:55.202978,1.9328859060402683,4.0
2022-07-06 14:35:55.233969,1.9865771812080537,4.0
2022-07-06 14:35:55.263806,2.040268456375839,4.0
2022-07-06 14:35:55.295090,2.0939597315436242,4.0
2022-07-06 14:35:55.325524,2.1476510067114094,4.0
2022-07-06 14:35:55.356416,2.2013422818791946,4.0
2022-07-06 14:35:55.403451,2.2550335570469797,4.0
2022-07-06 14:35:55.434635,2.308724832214765,4.0
2022-07-06 14:35:55.480276,2.3624161073825505,4.0
2022-07-06 14:35:55.511617,2.4161073825503356,4.0
2022-07-06 14:35:55.542457,2.469798657718121,4.0
2022-07-06 14:35:55.574076,2.523489932885906,4.0
2022-07-06 14:35:55.603769,2.577181208053691,4.0
2022-07-06 14:35:55.635786,2.6308724832214763,4.0
2022-07-06 14:35:55.666642,2.684563758389262,4.0
2022-07-06 14:35:55.697935,2.738255033557047,4.0
2022-07-06 14:35:55.729485,2.791946308724832,4.0
2022-07-06 14:35:55.761696,2.8456375838926173,4.0
2022-07-06 14:35:55.791188,2.8993288590604025,4.0
2022-07-06 14:35:55.822505,2.9530201342281877,4.0
2022-07-06 14:35:55.852971,3.0067114093959733,4.0
2022-07-06 14:35:55.884681,3.0604026845637584,4.0
2022-07-06 14:35:55.915247,3.1140939597315436,4.0
2022-07-06 14:35:55.946434,3.1677852348993287,4.0
2022-07-06 14:35:55.976741,3.221476510067114,4.0
2022-07-06 14:35:56.008110,3.275167785234899,4.0
2022-07-06 14:35:56.039139,3.3288590604026846,4.0
2022-07-06 14:35:56.070230,3.38255033557047,4.0
2022-07-06 14:35:56.101979,3.436241610738255,4.0
2022-07-06 14:35:56.130691,3.48993288590604,4.0
2022-07-06 14:35:56.163004,3.5436241610738253,4.0
2022-07-06 14:35:56.194415,3.597315436241611,4.0
2022-07-06 14:35:56.226037,3.651006711409396,4.0
2022-07-06 14:35:56.257662,3.704697986577181,4.0
2022-07-06 14:35:56.289611,3.7583892617449663,4.0
2022-07-06 14:35:56.319366,3.8120805369127515,4.0
2022-07-06 14:35:56.349827,3.8657718120805367,4.0
2022-07-06 14:35:56.379514,3.9194630872483223,4.0
2022-07-06 14:35:56.411988,3.9731543624161074,4.0
2022-07-06 14:35:56.444998,4.026845637583892,4.0
2022-07-06 14:35:56.474841,4.080536912751678,4.0
2022-07-06 14:35:56.505403,4.134228187919463,4.0
2022-07-06 14:35:56.536267,4.1879194630872485,4.0
2022-07-06 14:35:56.566632,4.241610738255034,4.0
2022-07-06 14:35:56.596784,4.295302013422819,4.0
2022-07-06 14:35:56.627042,4.348993288590604,4.0
2022-07-06 14:35:56.658373,4.402684563758389,4.0
2022-07-06 14:35:56.690066,4.456375838926174,4.0
2022-07-06 14:35:56.721504,4.510067114093959,4.0
2022-07-06 14:35:56.751455,4.563758389261745,4.0
2022-07-06 14:35:56.781162,4.61744966442953,4.0
2022-07-06 14:35:56.812399,4.671140939597315,4.0
2022-07-06 14:35:56.844067,4.724832214765101,4.0
2022-07-06 14:35:56.873785,4.778523489932886,4.0
2022-07-06 14:35:56.904890,4.832214765100671,4.0
2022-07-06 14:35:56.935893,4.885906040268456,4.0
2022-07-06 14:35:56.966920,4.939597315436242,4.0
2022-07-06 14:35:56.998854,4.993288590604027,4.0
2022-07-06 14:35:57.029631,5.046979865771812,4.0
2022-07-06 14:35:57.060025,5.100671140939597,4.0
2022-07-06 14:35:57.092204,5.154362416107382,4.0
2022-07-06 14:35:57.122418,5.208053691275167,4.0
2022-07-06 14:35:57.153268,5.2617449664429525,4.0
2022-07-06 14:35:57.184753,5.315436241610739,4.0
2022-07-06 14:35:57.216739,5.369127516778524,4.0
2022-07-06 14:35:57.247402,5.422818791946309,4.0
2022-07-06 14:35:57.293709,5.476510067114094,4.0
2022-07-06 14:35:57.324280,5.530201342281879,4.0
2022-07-06 14:35:57.356339,5.583892617449664,4.0
2022-07-06 14:35:57.387230,5.6375838926174495,4.0
2022-07-06 14:35:57.449830,5.691275167785235,4.0
2022-07-06 14:35:57.480729,5.74496644295302,4.0
2022-07-06 14:35:57.511908,5.798657718120805,4.0
2022-07-06 14:35:57.542721,5.85234899328859,4.0
2022-07-06 14:35:57.573899,5.906040268456375,4.0
2022-07-06 14:35:57.604295,5.959731543624161,4.0
2022-07-06 14:35:57.635863,6.0134228187919465,4.0
2022-07-06 14:35:57.698456,6.067114093959732,4.0
2022-07-06 14:35:57.761461,6.120805369127517,4.0
2022-07-06 14:35:57.791691,6.174496644295302,4.0
2022-07-06 14:35:57.821494,6.228187919463087,4.0
2022-07-06 14:35:57.852920,6.281879194630872,4.0
2022-07-06 14:35:57.884704,6.3355704697986575,4.0
2022-07-06 14:35:57.915822,6.389261744966443,4.0
2022-07-06 14:35:57.947127,6.442953020134228,4.0
2022-07-06 14:35:57.977785,6.496644295302013,4.0
2022-07-06 14:35:58.009103,6.550335570469798,4.0
2022-07-06 14:35:58.039959,6.604026845637584,4.0
2022-07-06 14:35:58.070526,6.657718120805369,4.0
2022-07-06 14:35:58.101384,6.7114093959731544,4.0
