timestamp,LL,LC,LR,RL,RC,RR
2022-08-09T15:02:13.716055,1617.790000,1275.660000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.716803,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.719414,1617.790000,1270.770000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.721420,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.724751,1622.680000,1275.660000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.728449,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.730471,1617.790000,1275.660000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.733211,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.736304,1617.790000,1275.660000,156.400000,39.100000,1388.070000,2473.120000
2022-08-09T15:02:13.738786,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.742631,1617.790000,1270.770000,156.400000,39.100000,1388.070000,2473.120000
2022-08-09T15:02:13.744546,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.746427,1617.790000,1270.770000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.749509,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.751832,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.755700,1622.680000,1270.770000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.758038,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.761975,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.763849,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.765680,1617.790000,1275.660000,151.520000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.769626,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.771534,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.775270,1622.680000,1275.660000,156.400000,34.210000,1383.190000,2473.120000
2022-08-09T15:02:13.777265,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.778733,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.782939,1622.680000,1275.660000,156.400000,39.100000,1388.070000,2473.120000
2022-08-09T15:02:13.784933,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.788728,1617.790000,1275.660000,151.520000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.790439,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.792434,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.796487,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.798752,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.801778,1617.790000,1270.770000,151.520000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.804178,1622.680000,1275.660000,161.290000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.806259,1622.680000,1275.660000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.810124,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.811684,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.815632,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.817648,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.819694,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.822849,1622.680000,1275.660000,156.400000,34.210000,1383.190000,2468.230000
2022-08-09T15:02:13.825591,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.829570,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.831172,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.833478,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.836583,1622.680000,1270.770000,156.400000,39.100000,1388.070000,2473.120000
2022-08-09T15:02:13.838830,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.843572,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.844683,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.848619,1622.680000,1275.660000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.850028,1617.790000,1270.770000,156.400000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.852230,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.856207,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.857671,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.862258,1622.680000,1270.770000,151.520000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.864017,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.865559,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T15:02:13.869524,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.871905,1622.680000,1275.660000,156.400000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.875314,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.877569,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.879330,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.882987,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.885130,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.888813,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.889810,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2463.340000
2022-08-09T15:02:13.892235,1622.680000,1270.770000,151.520000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.896555,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.898627,1622.680000,1270.770000,156.400000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.902335,1617.790000,1270.770000,151.520000,34.210000,1388.070000,2463.340000
2022-08-09T15:02:13.903742,1617.790000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.906254,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.909597,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.911856,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.915680,1622.680000,1265.880000,151.520000,34.210000,1388.070000,2463.340000
2022-08-09T15:02:13.917579,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.919656,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2463.340000
2022-08-09T15:02:13.922858,1622.680000,1270.770000,156.400000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.925869,1622.680000,1270.770000,151.520000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.929321,1622.680000,1275.660000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.931347,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.935121,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.936809,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.938805,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.942370,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.944669,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.948651,1617.790000,1270.770000,156.400000,39.100000,1388.070000,2463.340000
2022-08-09T15:02:13.949803,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.952282,1622.680000,1270.770000,156.400000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.956032,1617.790000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.958159,1622.680000,1270.770000,156.400000,34.210000,1383.190000,2468.230000
2022-08-09T15:02:13.961425,1617.790000,1275.660000,156.400000,34.210000,1388.070000,2463.340000
2022-08-09T15:02:13.963680,1622.680000,1270.770000,156.400000,39.100000,1388.070000,2468.230000
2022-08-09T15:02:13.965710,1622.680000,1270.770000,156.400000,34.210000,1388.070000,2468.230000
2022-08-09T15:02:13.969563,1617.790000,1270.770000,156.400000,34.210000,1383.190000,2463.340000
2022-08-09T15:02:13.971641,1617.790000,1265.880000,151.520000,34.210000,1383.190000,2463.340000
2022-08-09T15:02:13.975341,1617.790000,1265.880000,156.400000,34.210000,1378.300000,2463.340000
2022-08-09T15:02:13.977347,1617.790000,1265.880000,151.520000,34.210000,1373.410000,2463.340000
2022-08-09T15:02:13.979337,1612.900000,1261.000000,151.520000,34.210000,1368.520000,2458.460000
2022-08-09T15:02:13.982498,1612.900000,1256.110000,156.400000,34.210000,1363.640000,2458.460000
2022-08-09T15:02:13.984880,1612.900000,1251.220000,151.520000,39.100000,1363.640000,2448.680000
2022-08-09T15:02:13.988756,1608.020000,1246.330000,156.400000,34.210000,1353.860000,2443.790000
2022-08-09T15:02:13.991040,1608.020000,1241.450000,156.400000,34.210000,1348.970000,2443.790000
2022-08-09T15:02:13.993066,1608.020000,1241.450000,156.400000,34.210000,1344.090000,2438.910000
2022-08-09T15:02:13.996597,1603.130000,1236.560000,156.400000,39.100000,1344.090000,2434.020000
2022-08-09T15:02:13.998599,1603.130000,1231.670000,151.520000,34.210000,1344.090000,2434.020000
2022-08-09T15:02:14.002181,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.004129,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2424.240000
2022-08-09T15:02:14.005978,1598.240000,1226.780000,151.520000,39.100000,1339.200000,2429.130000
2022-08-09T15:02:14.010233,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.011974,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.015007,1603.130000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.017580,1598.240000,1231.670000,151.520000,39.100000,1344.090000,2434.020000
2022-08-09T15:02:14.021006,1603.130000,1231.670000,151.520000,34.210000,1344.090000,2434.020000
2022-08-09T15:02:14.023298,1598.240000,1231.670000,151.520000,39.100000,1344.090000,2434.020000
2022-08-09T15:02:14.025314,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.029302,1603.130000,1231.670000,151.520000,34.210000,1344.090000,2434.020000
2022-08-09T15:02:14.031195,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.035029,1598.240000,1231.670000,151.520000,39.100000,1344.090000,2429.130000
2022-08-09T15:02:14.036902,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.038727,1603.130000,1231.670000,151.520000,39.100000,1344.090000,2429.130000
2022-08-09T15:02:14.041624,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.044618,1603.130000,1231.670000,151.520000,34.210000,1348.970000,2429.130000
2022-08-09T15:02:14.048344,1603.130000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.050176,1598.240000,1231.670000,151.520000,34.210000,1344.090000,2429.130000
2022-08-09T15:02:14.052246,1603.130000,1231.670000,151.520000,39.100000,1344.090000,2429.130000
2022-08-09T15:02:14.055549,1603.130000,1231.670000,151.520000,34.210000,1344.090000,2424.240000
