timestamp,dot_x,dot_y
2022-08-09 15:02:16.345915,8.0,0.0
2022-08-09 15:02:16.377395,8.0,0.0
2022-08-09 15:02:16.410292,8.0,0.0
2022-08-09 15:02:16.442825,8.0,0.0
2022-08-09 15:02:16.475114,8.0,0.0
2022-08-09 15:02:16.507005,8.0,0.0
2022-08-09 15:02:16.537757,8.0,0.0
2022-08-09 15:02:16.568817,8.0,0.0
2022-08-09 15:02:16.600496,8.0,0.0
2022-08-09 15:02:16.631633,8.0,0.0
2022-08-09 15:02:16.662885,8.0,0.0
2022-08-09 15:02:16.696282,8.0,0.0
2022-08-09 15:02:16.730238,8.0,0.0
2022-08-09 15:02:16.761170,8.0,0.0
2022-08-09 15:02:16.793439,8.0,0.0
2022-08-09 15:02:16.825025,8.0,0.0
2022-08-09 15:02:16.856199,8.0,0.0
2022-08-09 15:02:16.887182,8.0,0.0
2022-08-09 15:02:16.917695,8.0,0.0
2022-08-09 15:02:16.948760,8.0,0.0
2022-08-09 15:02:16.979321,8.0,0.0
2022-08-09 15:02:17.011682,8.0,0.0
2022-08-09 15:02:17.043315,8.0,0.0
2022-08-09 15:02:17.075125,8.0,0.0
2022-08-09 15:02:17.107340,8.0,0.0
2022-08-09 15:02:17.139591,8.0,0.0
2022-08-09 15:02:17.169717,8.0,0.0
2022-08-09 15:02:17.201948,8.0,0.0
2022-08-09 15:02:17.234202,8.0,0.0
2022-08-09 15:02:17.266057,8.0,0.0
2022-08-09 15:02:17.296049,8.0,0.0
2022-08-09 15:02:17.328135,8.0,0.0
2022-08-09 15:02:17.358651,8.0,0.0
2022-08-09 15:02:17.389753,8.0,0.0
2022-08-09 15:02:17.421512,8.0,0.0
2022-08-09 15:02:17.451888,8.0,0.0
2022-08-09 15:02:17.482756,8.0,0.0
2022-08-09 15:02:17.515850,8.0,0.0
2022-08-09 15:02:17.545959,7.946308724832215,0.053691275167785234
2022-08-09 15:02:17.577478,7.89261744966443,0.10738255033557047
2022-08-09 15:02:17.608349,7.8389261744966445,0.1610738255033557
2022-08-09 15:02:17.640582,7.785234899328859,0.21476510067114093
2022-08-09 15:02:17.671065,7.731543624161074,0.2684563758389262
2022-08-09 15:02:17.702870,7.677852348993289,0.3221476510067114
2022-08-09 15:02:17.732700,7.624161073825503,0.37583892617449666
2022-08-09 15:02:17.764363,7.570469798657718,0.42953020134228187
2022-08-09 15:02:17.794027,7.516778523489933,0.4832214765100671
2022-08-09 15:02:17.825721,7.4630872483221475,0.5369127516778524
2022-08-09 15:02:17.857573,7.409395973154362,0.5906040268456376
2022-08-09 15:02:17.889191,7.355704697986577,0.6442953020134228
2022-08-09 15:02:17.919206,7.302013422818792,0.697986577181208
2022-08-09 15:02:17.952284,7.248322147651007,0.7516778523489933
2022-08-09 15:02:17.982426,7.194630872483222,0.8053691275167785
2022-08-09 15:02:18.013843,7.140939597315437,0.8590604026845637
2022-08-09 15:02:18.043918,7.087248322147651,0.912751677852349
2022-08-09 15:02:18.075395,7.033557046979865,0.9664429530201342
2022-08-09 15:02:18.107356,6.97986577181208,1.0201342281879195
2022-08-09 15:02:18.137831,6.926174496644295,1.0738255033557047
2022-08-09 15:02:18.168368,6.87248322147651,1.1275167785234899
2022-08-09 15:02:18.201424,6.818791946308725,1.1812080536912752
2022-08-09 15:02:18.232098,6.76510067114094,1.2348993288590604
2022-08-09 15:02:18.263644,6.7114093959731544,1.2885906040268456
2022-08-09 15:02:18.294169,6.657718120805369,1.342281879194631
2022-08-09 15:02:18.325501,6.604026845637584,1.395973154362416
2022-08-09 15:02:18.357267,6.550335570469799,1.4496644295302012
2022-08-09 15:02:18.389025,6.496644295302014,1.5033557046979866
2022-08-09 15:02:18.419728,6.442953020134228,1.5570469798657718
2022-08-09 15:02:18.451258,6.3892617449664435,1.610738255033557
2022-08-09 15:02:18.482379,6.3355704697986575,1.6644295302013423
2022-08-09 15:02:18.514515,6.281879194630872,1.7181208053691275
2022-08-09 15:02:18.545187,6.228187919463087,1.7718120805369126
2022-08-09 15:02:18.577384,6.174496644295302,1.825503355704698
2022-08-09 15:02:18.608672,6.120805369127517,1.8791946308724832
2022-08-09 15:02:18.640803,6.067114093959732,1.9328859060402683
2022-08-09 15:02:18.672300,6.0134228187919465,1.9865771812080537
2022-08-09 15:02:18.702515,5.9597315436241605,2.040268456375839
2022-08-09 15:02:18.751822,5.906040268456376,2.0939597315436242
2022-08-09 15:02:18.797437,5.85234899328859,2.1476510067114094
2022-08-09 15:02:18.829420,5.798657718120806,2.2013422818791946
2022-08-09 15:02:18.860404,5.74496644295302,2.2550335570469797
2022-08-09 15:02:18.894863,5.691275167785236,2.308724832214765
2022-08-09 15:02:18.926249,5.6375838926174495,2.3624161073825505
2022-08-09 15:02:18.957413,5.583892617449664,2.4161073825503356
2022-08-09 15:02:18.987898,5.530201342281879,2.469798657718121
2022-08-09 15:02:19.019228,5.476510067114094,2.523489932885906
2022-08-09 15:02:19.050208,5.422818791946309,2.577181208053691
2022-08-09 15:02:19.082845,5.369127516778524,2.6308724832214763
2022-08-09 15:02:19.144012,5.315436241610739,2.684563758389262
2022-08-09 15:02:19.176017,5.2617449664429525,2.738255033557047
2022-08-09 15:02:19.206716,5.208053691275168,2.791946308724832
2022-08-09 15:02:19.237937,5.154362416107382,2.8456375838926173
2022-08-09 15:02:19.269156,5.100671140939598,2.8993288590604025
2022-08-09 15:02:19.300094,5.046979865771812,2.9530201342281877
2022-08-09 15:02:19.332186,4.993288590604027,3.0067114093959733
2022-08-09 15:02:19.363770,4.939597315436242,3.0604026845637584
2022-08-09 15:02:19.394049,4.885906040268456,3.1140939597315436
2022-08-09 15:02:19.426108,4.832214765100671,3.1677852348993287
2022-08-09 15:02:19.458832,4.778523489932886,3.221476510067114
2022-08-09 15:02:19.488565,4.724832214765101,3.275167785234899
2022-08-09 15:02:19.519399,4.671140939597315,3.3288590604026846
2022-08-09 15:02:19.551651,4.617449664429531,3.38255033557047
2022-08-09 15:02:19.586210,4.563758389261745,3.436241610738255
2022-08-09 15:02:19.616141,4.51006711409396,3.48993288590604
2022-08-09 15:02:19.649787,4.456375838926174,3.5436241610738253
2022-08-09 15:02:19.682449,4.402684563758389,3.597315436241611
2022-08-09 15:02:19.713452,4.348993288590604,3.651006711409396
2022-08-09 15:02:19.745220,4.295302013422819,3.704697986577181
2022-08-09 15:02:19.777686,4.241610738255034,3.7583892617449663
2022-08-09 15:02:19.808963,4.1879194630872485,3.8120805369127515
2022-08-09 15:02:19.842384,4.134228187919463,3.8657718120805367
2022-08-09 15:02:19.873768,4.080536912751677,3.9194630872483223
2022-08-09 15:02:19.906123,4.026845637583893,3.9731543624161074
2022-08-09 15:02:19.937175,3.973154362416108,4.026845637583892
2022-08-09 15:02:19.967756,3.919463087248322,4.080536912751678
2022-08-09 15:02:19.999459,3.8657718120805367,4.134228187919463
2022-08-09 15:02:20.031811,3.8120805369127515,4.1879194630872485
2022-08-09 15:02:20.064049,3.7583892617449663,4.241610738255034
2022-08-09 15:02:20.095413,3.704697986577181,4.295302013422819
2022-08-09 15:02:20.126505,3.651006711409396,4.348993288590604
2022-08-09 15:02:20.160207,3.597315436241611,4.402684563758389
2022-08-09 15:02:20.194961,3.5436241610738257,4.456375838926174
2022-08-09 15:02:20.226862,3.4899328859060406,4.510067114093959
2022-08-09 15:02:20.259111,3.4362416107382554,4.563758389261745
2022-08-09 15:02:20.291297,3.3825503355704702,4.61744966442953
2022-08-09 15:02:20.321403,3.328859060402685,4.671140939597315
2022-08-09 15:02:20.353242,3.275167785234899,4.724832214765101
2022-08-09 15:02:20.384639,3.221476510067114,4.778523489932886
2022-08-09 15:02:20.415505,3.1677852348993287,4.832214765100671
2022-08-09 15:02:20.447501,3.1140939597315436,4.885906040268456
2022-08-09 15:02:20.478622,3.0604026845637584,4.939597315436242
2022-08-09 15:02:20.510082,3.0067114093959733,4.993288590604027
2022-08-09 15:02:20.542320,2.953020134228188,5.046979865771812
2022-08-09 15:02:20.573096,2.899328859060403,5.100671140939597
2022-08-09 15:02:20.605392,2.845637583892618,5.154362416107382
2022-08-09 15:02:20.636349,2.7919463087248326,5.208053691275167
2022-08-09 15:02:20.668631,2.7382550335570475,5.2617449664429525
2022-08-09 15:02:20.699825,2.6845637583892614,5.315436241610739
2022-08-09 15:02:20.733017,2.6308724832214763,5.369127516778524
2022-08-09 15:02:20.764151,2.577181208053691,5.422818791946309
2022-08-09 15:02:20.796448,2.523489932885906,5.476510067114094
2022-08-09 15:02:20.827954,2.469798657718121,5.530201342281879
2022-08-09 15:02:20.860289,2.4161073825503356,5.583892617449664
2022-08-09 15:02:20.892956,2.3624161073825505,5.6375838926174495
2022-08-09 15:02:20.928255,2.3087248322147653,5.691275167785235
2022-08-09 15:02:20.961223,2.25503355704698,5.74496644295302
2022-08-09 15:02:20.992798,2.201342281879195,5.798657718120805
2022-08-09 15:02:21.023378,2.14765100671141,5.85234899328859
2022-08-09 15:02:21.055196,2.0939597315436247,5.906040268456375
2022-08-09 15:02:21.086005,2.0402684563758386,5.959731543624161
2022-08-09 15:02:21.118400,1.9865771812080535,6.0134228187919465
2022-08-09 15:02:21.148383,1.9328859060402683,6.067114093959732
2022-08-09 15:02:21.181931,1.8791946308724832,6.120805369127517
2022-08-09 15:02:21.213184,1.825503355704698,6.174496644295302
2022-08-09 15:02:21.244352,1.7718120805369129,6.228187919463087
2022-08-09 15:02:21.274614,1.7181208053691277,6.281879194630872
2022-08-09 15:02:21.305905,1.6644295302013425,6.3355704697986575
2022-08-09 15:02:21.336963,1.6107382550335574,6.389261744966443
2022-08-09 15:02:21.369209,1.5570469798657722,6.442953020134228
2022-08-09 15:02:21.400316,1.503355704697987,6.496644295302013
2022-08-09 15:02:21.433025,1.449664429530202,6.550335570469798
2022-08-09 15:02:21.463670,1.3959731543624159,6.604026845637584
2022-08-09 15:02:21.494865,1.3422818791946307,6.657718120805369
2022-08-09 15:02:21.527214,1.2885906040268456,6.7114093959731544
2022-08-09 15:02:21.559152,1.2348993288590604,6.76510067114094
2022-08-09 15:02:21.590651,1.1812080536912752,6.818791946308725
2022-08-09 15:02:21.623714,1.12751677852349,6.87248322147651
2022-08-09 15:02:21.656324,1.073825503355705,6.926174496644295
2022-08-09 15:02:21.687219,1.0201342281879198,6.97986577181208
2022-08-09 15:02:21.719734,0.9664429530201346,7.033557046979865
2022-08-09 15:02:21.751633,0.9127516778523495,7.0872483221476505
2022-08-09 15:02:21.781234,0.8590604026845643,7.140939597315436
2022-08-09 15:02:21.815099,0.8053691275167782,7.194630872483222
