timestamp,dot_x,dot_y
2022-08-09 15:00:01.471733,4.0,0.0
2022-08-09 15:00:01.513519,4.0,0.0
2022-08-09 15:00:01.544773,4.0,0.0
2022-08-09 15:00:01.576535,4.0,0.0
2022-08-09 15:00:01.602788,4.0,0.0
2022-08-09 15:00:01.640139,4.0,0.0
2022-08-09 15:00:01.700675,4.0,0.0
2022-08-09 15:00:01.731428,4.0,0.0
2022-08-09 15:00:01.761905,4.0,0.0
2022-08-09 15:00:01.793415,4.0,0.0
2022-08-09 15:00:01.823861,4.0,0.0
2022-08-09 15:00:01.855542,4.0,0.0
2022-08-09 15:00:01.887363,4.0,0.0
2022-08-09 15:00:01.917681,4.0,0.0
2022-08-09 15:00:01.948862,4.0,0.0
2022-08-09 15:00:01.981242,4.0,0.0
2022-08-09 15:00:02.012805,4.0,0.0
2022-08-09 15:00:02.043753,4.0,0.0
2022-08-09 15:00:02.075305,4.0,0.0
2022-08-09 15:00:02.106307,4.0,0.0
2022-08-09 15:00:02.138422,4.0,0.0
2022-08-09 15:00:02.168296,4.0,0.0
2022-08-09 15:00:02.200496,4.0,0.0
2022-08-09 15:00:02.230800,4.0,0.0
2022-08-09 15:00:02.262106,4.0,0.0
2022-08-09 15:00:02.293976,4.0,0.0
2022-08-09 15:00:02.323848,4.0,0.0
2022-08-09 15:00:02.355560,4.0,0.0
2022-08-09 15:00:02.387786,4.0,0.0
2022-08-09 15:00:02.418959,4.0,0.0
2022-08-09 15:00:02.449805,4.0,0.0
2022-08-09 15:00:02.480926,4.0,0.0
2022-08-09 15:00:02.511791,4.0,0.0
2022-08-09 15:00:02.544121,4.0,0.0
2022-08-09 15:00:02.574633,4.0,0.0
2022-08-09 15:00:02.606959,4.0,0.0
2022-08-09 15:00:02.638173,4.0,0.0
2022-08-09 15:00:02.669316,4.0,0.0
2022-08-09 15:00:02.701034,4.0,0.053691275167785234
2022-08-09 15:00:02.732505,4.0,0.10738255033557047
2022-08-09 15:00:02.764462,4.0,0.1610738255033557
2022-08-09 15:00:02.829997,4.0,0.21476510067114093
2022-08-09 15:00:02.860935,4.0,0.2684563758389262
2022-08-09 15:00:02.892824,4.0,0.3221476510067114
2022-08-09 15:00:02.923584,4.0,0.37583892617449666
2022-08-09 15:00:02.970138,4.0,0.42953020134228187
2022-08-09 15:00:03.001914,4.0,0.4832214765100671
2022-08-09 15:00:03.033152,4.0,0.5369127516778524
2022-08-09 15:00:03.063820,4.0,0.5906040268456376
2022-08-09 15:00:03.110988,4.0,0.6442953020134228
2022-08-09 15:00:03.141424,4.0,0.697986577181208
2022-08-09 15:00:03.171984,4.0,0.7516778523489933
2022-08-09 15:00:03.204580,4.0,0.8053691275167785
2022-08-09 15:00:03.234434,4.0,0.8590604026845637
2022-08-09 15:00:03.268150,4.0,0.912751677852349
2022-08-09 15:00:03.300829,4.0,0.9664429530201342
2022-08-09 15:00:03.331568,4.0,1.0201342281879195
2022-08-09 15:00:03.363716,4.0,1.0738255033557047
2022-08-09 15:00:03.395297,4.0,1.1275167785234899
2022-08-09 15:00:03.425651,4.0,1.1812080536912752
2022-08-09 15:00:03.457006,4.0,1.2348993288590604
2022-08-09 15:00:03.492245,4.0,1.2885906040268456
2022-08-09 15:00:03.522548,4.0,1.342281879194631
2022-08-09 15:00:03.555084,4.0,1.395973154362416
2022-08-09 15:00:03.585829,4.0,1.4496644295302012
2022-08-09 15:00:03.616360,4.0,1.5033557046979866
2022-08-09 15:00:03.649407,4.0,1.5570469798657718
2022-08-09 15:00:03.679857,4.0,1.610738255033557
2022-08-09 15:00:03.711640,4.0,1.6644295302013423
2022-08-09 15:00:03.741380,4.0,1.7181208053691275
2022-08-09 15:00:03.772584,4.0,1.7718120805369126
2022-08-09 15:00:03.804830,4.0,1.825503355704698
2022-08-09 15:00:03.836593,4.0,1.8791946308724832
2022-08-09 15:00:03.866459,4.0,1.9328859060402683
2022-08-09 15:00:03.898235,4.0,1.9865771812080537
2022-08-09 15:00:03.928063,4.0,2.040268456375839
2022-08-09 15:00:03.959220,4.0,2.0939597315436242
2022-08-09 15:00:03.992816,4.0,2.1476510067114094
2022-08-09 15:00:04.022426,4.0,2.2013422818791946
2022-08-09 15:00:04.054294,4.0,2.2550335570469797
2022-08-09 15:00:04.084427,4.0,2.308724832214765
2022-08-09 15:00:04.116764,4.0,2.3624161073825505
2022-08-09 15:00:04.148772,4.0,2.4161073825503356
2022-08-09 15:00:04.179788,4.0,2.469798657718121
2022-08-09 15:00:04.212235,4.0,2.523489932885906
2022-08-09 15:00:04.243272,4.0,2.577181208053691
2022-08-09 15:00:04.275427,4.0,2.6308724832214763
2022-08-09 15:00:04.306386,4.0,2.684563758389262
2022-08-09 15:00:04.337921,4.0,2.738255033557047
2022-08-09 15:00:04.369443,4.0,2.791946308724832
2022-08-09 15:00:04.401322,4.0,2.8456375838926173
2022-08-09 15:00:04.432606,4.0,2.8993288590604025
2022-08-09 15:00:04.464265,4.0,2.9530201342281877
2022-08-09 15:00:04.495220,4.0,3.0067114093959733
2022-08-09 15:00:04.525657,4.0,3.0604026845637584
2022-08-09 15:00:04.556812,4.0,3.1140939597315436
2022-08-09 15:00:04.588385,4.0,3.1677852348993287
2022-08-09 15:00:04.620345,4.0,3.221476510067114
2022-08-09 15:00:04.650301,4.0,3.275167785234899
2022-08-09 15:00:04.682546,4.0,3.3288590604026846
2022-08-09 15:00:04.713154,4.0,3.38255033557047
2022-08-09 15:00:04.746858,4.0,3.436241610738255
2022-08-09 15:00:04.778260,4.0,3.48993288590604
2022-08-09 15:00:04.809569,4.0,3.5436241610738253
2022-08-09 15:00:04.839546,4.0,3.597315436241611
2022-08-09 15:00:04.870639,4.0,3.651006711409396
2022-08-09 15:00:04.903856,4.0,3.704697986577181
2022-08-09 15:00:04.933762,4.0,3.7583892617449663
2022-08-09 15:00:04.964842,4.0,3.8120805369127515
2022-08-09 15:00:04.996181,4.0,3.8657718120805367
2022-08-09 15:00:05.027155,4.0,3.9194630872483223
2022-08-09 15:00:05.059400,4.0,3.9731543624161074
2022-08-09 15:00:05.089665,4.0,4.026845637583892
2022-08-09 15:00:05.121364,4.0,4.080536912751678
2022-08-09 15:00:05.153454,4.0,4.134228187919463
2022-08-09 15:00:05.183803,4.0,4.1879194630872485
2022-08-09 15:00:05.215867,4.0,4.241610738255034
2022-08-09 15:00:05.248965,4.0,4.295302013422819
2022-08-09 15:00:05.283483,4.0,4.348993288590604
2022-08-09 15:00:05.314732,4.0,4.402684563758389
2022-08-09 15:00:05.345823,4.0,4.456375838926174
2022-08-09 15:00:05.376905,4.0,4.510067114093959
2022-08-09 15:00:05.408021,4.0,4.563758389261745
2022-08-09 15:00:05.441495,4.0,4.61744966442953
2022-08-09 15:00:05.475974,4.0,4.671140939597315
2022-08-09 15:00:05.508929,4.0,4.724832214765101
2022-08-09 15:00:05.540552,4.0,4.778523489932886
2022-08-09 15:00:05.572869,4.0,4.832214765100671
2022-08-09 15:00:05.603713,4.0,4.885906040268456
2022-08-09 15:00:05.635820,4.0,4.939597315436242
2022-08-09 15:00:05.666763,4.0,4.993288590604027
2022-08-09 15:00:05.702092,4.0,5.046979865771812
2022-08-09 15:00:05.735432,4.0,5.100671140939597
2022-08-09 15:00:05.765210,4.0,5.154362416107382
2022-08-09 15:00:05.798858,4.0,5.208053691275167
2022-08-09 15:00:05.831118,4.0,5.2617449664429525
2022-08-09 15:00:05.863304,4.0,5.315436241610739
2022-08-09 15:00:05.895591,4.0,5.369127516778524
2022-08-09 15:00:05.928522,4.0,5.422818791946309
2022-08-09 15:00:05.960306,4.0,5.476510067114094
2022-08-09 15:00:05.991111,4.0,5.530201342281879
2022-08-09 15:00:06.022915,4.0,5.583892617449664
2022-08-09 15:00:06.052459,4.0,5.6375838926174495
2022-08-09 15:00:06.084869,4.0,5.691275167785235
2022-08-09 15:00:06.115372,4.0,5.74496644295302
2022-08-09 15:00:06.145083,4.0,5.798657718120805
2022-08-09 15:00:06.177228,4.0,5.85234899328859
2022-08-09 15:00:06.206921,4.0,5.906040268456375
2022-08-09 15:00:06.238854,4.0,5.959731543624161
2022-08-09 15:00:06.269180,4.0,6.0134228187919465
2022-08-09 15:00:06.301916,4.0,6.067114093959732
2022-08-09 15:00:06.332258,4.0,6.120805369127517
2022-08-09 15:00:06.362710,4.0,6.174496644295302
2022-08-09 15:00:06.395218,4.0,6.228187919463087
2022-08-09 15:00:06.426558,4.0,6.281879194630872
2022-08-09 15:00:06.458581,4.0,6.3355704697986575
2022-08-09 15:00:06.491241,4.0,6.389261744966443
2022-08-09 15:00:06.522717,4.0,6.442953020134228
2022-08-09 15:00:06.555065,4.0,6.496644295302013
2022-08-09 15:00:06.586285,4.0,6.550335570469798
2022-08-09 15:00:06.618401,4.0,6.604026845637584
2022-08-09 15:00:06.649073,4.0,6.657718120805369
2022-08-09 15:00:06.680084,4.0,6.7114093959731544
2022-08-09 15:00:06.711171,4.0,6.76510067114094
2022-08-09 15:00:06.742502,4.0,6.818791946308725
2022-08-09 15:00:06.773345,4.0,6.87248322147651
2022-08-09 15:00:06.804530,4.0,6.926174496644295
2022-08-09 15:00:06.835580,4.0,6.97986577181208
2022-08-09 15:00:06.867686,4.0,7.033557046979865
2022-08-09 15:00:06.897906,4.0,7.0872483221476505
2022-08-09 15:00:06.929735,4.0,7.140939597315436
2022-08-09 15:00:06.960761,4.0,7.194630872483222
2022-08-09 15:00:06.993323,4.0,7.248322147651007
