timestamp,LL,LC,LR,RL,RC,RR
2022-08-09T14:58:48.791282,1744.870000,1564.030000,175.950000,34.210000,1554.250000,2531.770000
2022-08-09T14:58:48.792871,1739.980000,1564.030000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.794993,1739.980000,1564.030000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.798767,1744.870000,1568.910000,171.070000,34.210000,1554.250000,2536.660000
2022-08-09T14:58:48.800762,1739.980000,1568.910000,171.070000,39.100000,1559.140000,2536.660000
2022-08-09T14:58:48.804431,1739.980000,1568.910000,171.070000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.806388,1739.980000,1573.800000,166.180000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.808414,1739.980000,1568.910000,166.180000,39.100000,1559.140000,2531.770000
2022-08-09T14:58:48.810819,1739.980000,1568.910000,171.070000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.814109,1744.870000,1568.910000,166.180000,39.100000,1559.140000,2531.770000
2022-08-09T14:58:48.817250,1744.870000,1568.910000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.820006,1739.980000,1568.910000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.820006,1739.980000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.825483,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.827478,1749.760000,1568.910000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.831476,1749.760000,1568.910000,171.070000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.833380,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.837329,1749.760000,1564.030000,171.070000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.839324,1744.870000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.840676,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.845007,1749.760000,1568.910000,171.070000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.846518,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.850008,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.852694,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.854694,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.857737,1749.760000,1564.030000,175.950000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.859731,1749.760000,1568.910000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.864163,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.866064,1749.760000,1568.910000,166.180000,39.100000,1559.140000,2531.770000
2022-08-09T14:58:48.868110,1754.640000,1568.910000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.871109,1749.760000,1568.910000,171.070000,34.210000,1559.140000,2536.660000
2022-08-09T14:58:48.873553,1754.640000,1568.910000,171.070000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.877336,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.878774,1749.760000,1568.910000,171.070000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.881391,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.885386,1754.640000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.886891,1749.760000,1564.030000,171.070000,39.100000,1559.140000,2531.770000
2022-08-09T14:58:48.890335,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2531.770000
2022-08-09T14:58:48.893238,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.895235,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.899015,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.901009,1754.640000,1568.910000,166.180000,39.100000,1559.140000,2531.770000
2022-08-09T14:58:48.904786,1754.640000,1559.140000,161.290000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.905963,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.908884,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.912424,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.914279,1754.640000,1568.910000,166.180000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:48.918024,1754.640000,1559.140000,161.290000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.920018,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.923949,1754.640000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.925866,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.927357,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.931694,1754.640000,1564.030000,171.070000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:48.933636,1754.640000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.937450,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2531.770000
2022-08-09T14:58:48.938445,1749.760000,1568.910000,166.180000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:48.941102,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.944808,1754.640000,1564.030000,166.180000,29.330000,1564.030000,2526.880000
2022-08-09T14:58:48.947700,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.949914,1754.640000,1568.910000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.950911,1754.640000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.953985,1749.760000,1564.030000,171.070000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:48.958358,1754.640000,1564.030000,161.290000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.960294,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.963576,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.965956,1749.760000,1564.030000,161.290000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.968280,1754.640000,1564.030000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.971782,1749.760000,1568.910000,166.180000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.973509,1754.640000,1568.910000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.977230,1749.760000,1564.030000,166.180000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:48.979453,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.981650,1749.760000,1564.030000,166.180000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.985261,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.987135,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.990963,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:48.992832,1749.760000,1564.030000,166.180000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.994787,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:48.998756,1749.760000,1564.030000,171.070000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:49.000533,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.004442,1749.760000,1564.030000,171.070000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:49.006464,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.010527,1749.760000,1564.030000,161.290000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.014174,1754.640000,1564.030000,166.180000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.016967,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.019096,1749.760000,1564.030000,161.290000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.020834,1754.640000,1564.030000,171.070000,39.100000,1564.030000,2521.990000
2022-08-09T14:58:49.023645,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.025641,1749.760000,1564.030000,171.070000,39.100000,1559.140000,2526.880000
2022-08-09T14:58:49.027634,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.031239,1749.760000,1564.030000,161.290000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.033438,1749.760000,1564.030000,166.180000,39.100000,1559.140000,2526.880000
2022-08-09T14:58:49.036967,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.038867,1754.640000,1564.030000,161.290000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.040912,1749.760000,1564.030000,166.180000,39.100000,1564.030000,2526.880000
2022-08-09T14:58:49.044726,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.046816,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.049847,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.052273,1754.640000,1564.030000,171.070000,34.210000,1559.140000,2526.880000
2022-08-09T14:58:49.053270,1754.640000,1564.030000,161.290000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.058422,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2526.880000
2022-08-09T14:58:49.060391,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.063921,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.065790,1754.640000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.068934,1749.760000,1564.030000,171.070000,34.210000,1564.030000,2521.990000
2022-08-09T14:58:49.071600,1749.760000,1559.140000,161.290000,34.210000,1559.140000,2521.990000
2022-08-09T14:58:49.073594,1744.870000,1559.140000,161.290000,34.210000,1554.250000,2526.880000
2022-08-09T14:58:49.077274,1735.090000,1544.480000,166.180000,34.210000,1544.480000,2531.770000
2022-08-09T14:58:49.079253,1725.320000,1534.700000,161.290000,34.210000,1529.810000,2536.660000
2022-08-09T14:58:49.081120,1715.540000,1515.150000,161.290000,34.210000,1515.150000,2531.770000
2022-08-09T14:58:49.084977,1700.880000,1500.490000,161.290000,34.210000,1500.490000,2531.770000
2022-08-09T14:58:49.086848,1691.100000,1476.050000,161.290000,34.210000,1485.830000,2521.990000
2022-08-09T14:58:49.090779,1681.330000,1451.610000,161.290000,34.210000,1471.160000,2521.990000
2022-08-09T14:58:49.092367,1666.670000,1432.060000,161.290000,34.210000,1461.390000,2517.110000
2022-08-09T14:58:49.096674,1656.890000,1412.510000,166.180000,39.100000,1446.730000,2512.220000
2022-08-09T14:58:49.098528,1647.120000,1397.850000,161.290000,34.210000,1436.950000,2502.440000
2022-08-09T14:58:49.100343,1637.340000,1378.300000,161.290000,34.210000,1427.170000,2502.440000
2022-08-09T14:58:49.104368,1637.340000,1363.640000,161.290000,34.210000,1417.400000,2497.560000
2022-08-09T14:58:49.106460,1632.450000,1348.970000,166.180000,34.210000,1412.510000,2492.670000
2022-08-09T14:58:49.110112,1622.680000,1339.200000,161.290000,34.210000,1402.740000,2492.670000
2022-08-09T14:58:49.112164,1622.680000,1329.420000,161.290000,39.100000,1397.850000,2487.780000
2022-08-09T14:58:49.114001,1617.790000,1319.650000,161.290000,34.210000,1392.960000,2487.780000
2022-08-09T14:58:49.117140,1617.790000,1309.870000,161.290000,34.210000,1388.070000,2482.890000
2022-08-09T14:58:49.120147,1612.900000,1304.990000,161.290000,34.210000,1388.070000,2478.010000
2022-08-09T14:58:49.123741,1617.790000,1304.990000,161.290000,39.100000,1383.190000,2468.230000
2022-08-09T14:58:49.125784,1612.900000,1304.990000,161.290000,34.210000,1388.070000,2468.230000
2022-08-09T14:58:49.127242,1617.790000,1300.100000,156.400000,34.210000,1388.070000,2473.120000
2022-08-09T14:58:49.131300,1617.790000,1304.990000,161.290000,34.210000,1388.070000,2468.230000
2022-08-09T14:58:49.133400,1612.900000,1304.990000,161.290000,34.210000,1388.070000,2468.230000
2022-08-09T14:58:49.136970,1617.790000,1304.990000,161.290000,34.210000,1388.070000,2473.120000
2022-08-09T14:58:49.138880,1617.790000,1304.990000,161.290000,34.210000,1388.070000,2478.010000
2022-08-09T14:58:49.140939,1622.680000,1304.990000,156.400000,34.210000,1392.960000,2473.120000
2022-08-09T14:58:49.144669,1622.680000,1309.870000,161.290000,34.210000,1392.960000,2478.010000
2022-08-09T14:58:49.145664,1622.680000,1304.990000,161.290000,34.210000,1392.960000,2478.010000
2022-08-09T14:58:49.149219,1622.680000,1309.870000,156.400000,34.210000,1392.960000,2473.120000
2022-08-09T14:58:49.152287,1622.680000,1304.990000,161.290000,34.210000,1392.960000,2468.230000
2022-08-09T14:58:49.154436,1622.680000,1309.870000,161.290000,34.210000,1392.960000,2478.010000
